expenditure_date,payee_name,payee_clean,address,payee_type,amount,committee_name,expense_category,expense_purpose,expense_toward,expense_method,vendor,fundtype,comments,x14
2022-05-09,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,250,Alton  Gregory Committee to Elect,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,Facebook Ad,NA
2022-05-12,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,48.62,Alton  Gregory Committee to Elect,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,Online Facebook Ad,NA
2022-05-22,facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,102.35,Bennett  Jacob Vote for,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-02,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,8.02,Bagnall Tudball  Heather Citizens for,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-10,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,75,Bagnall Tudball  Heather Citizens for,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-24,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,75,Bagnall Tudball  Heather Citizens for,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-31,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,27.37,Bagnall Tudball  Heather Citizens for,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2021-10-30,Facebook,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,900,Franchot  Peter Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2021-08-09,Facebook,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,900,Franchot  Peter Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2021-10-18,Facebook,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,900,Franchot  Peter Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2021-10-05,Facebook,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,284.13,Franchot  Peter Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2021-10-04,Facebook,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,900,Franchot  Peter Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2021-10-04,Facebook,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,900,Franchot  Peter Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-22,facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,15,Hall  Steven for Sheriff,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-23,facebook,FaceBook,1 Hacker Way  Menlo Park  Maryland 94025,Business/Group/Organization,15,Hall  Steven for Sheriff,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-25,facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,25,Hall  Steven for Sheriff,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-03,facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,30,Hall  Steven for Sheriff,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-03,facebook,FaceBook,1 Hacker Way  Menlo Park  Maryland 94025,Business/Group/Organization,20.03,Hall  Steven for Sheriff,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-06,facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,35,Hall  Steven for Sheriff,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2021-10-04,Facebook,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,900,Franchot  Peter Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-18,Facebook  Inc.,FaceBook,1601 Willow Road  Menlo Park  California 94025-1452,Business/Group/Organization,29.57,Piereck  Ricardo (Rick) Citizens for,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
2022-01-18,Facebook  Inc.,FaceBook,1601 Willow Road  Menlo Park  California 94025-1452,Business/Group/Organization,50,Piereck  Ricardo (Rick) Citizens for,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
2022-02-18,Facebook  Inc.,FaceBook,1601 Willow Road  Menlo Park  California 94025-1452,Business/Group/Organization,50,Piereck  Ricardo (Rick) Citizens for,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
2022-05-19,Facebook  Inc.,FaceBook,1601 Willow Road  Menlo Park  California 94025-1452,Business/Group/Organization,20.43,Piereck  Ricardo (Rick) Citizens for,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
2022-06-23,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,65.76,King and Siri for Maryland Slate,Media,Online Advertising,NA,Debit Card,NA,Electoral,Online Advertising,NA
2022-01-18,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,250,Boniface  Billy Friends Of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-01-31,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,250,Boniface  Billy Friends Of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-02-08,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,163.45,Boniface  Billy Friends Of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-03-04,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,400,Boniface  Billy Friends Of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-05-31,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,7.99,Balcombe  Marilyn Friends,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-25,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,8,Balcombe  Marilyn Friends,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-03,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,14.19,Balcombe  Marilyn Friends,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-19,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,32.48,Balcombe  Marilyn Friends,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-20,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,5,Balcombe  Marilyn Friends,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-26,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,10,James  Keenon Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-31,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,10,James  Keenon Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-31,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,15,James  Keenon Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-12-01,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,124.16,Sanders  Sterling Citizens for,Media,Online Advertising,NA,Debit Card,NA,Electoral,Final social media advertisment (ended on Nov. 8),NA
2022-08-26,Facebook,FaceBook,1 Hacker Way  Meno Park  California 94025,Business/Group/Organization,57.79,Dappert  Michele Committee to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-09-01,Facebook,FaceBook,1 Hacker Way  Meno Park  California 94025,Business/Group/Organization,14.76,Dappert  Michele Committee to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-09-22,Facebook,FaceBook,1 Hacker Way  Meno Park  California 94025,Business/Group/Organization,100,Dappert  Michele Committee to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-09-26,Facebook,FaceBook,1 Hacker Way  Meno Park  California 94025,Business/Group/Organization,18.44,Dappert  Michele Committee to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-11-01,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,50,Jackson  Emily Friends of for Talbot County Board of Ed,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-08-08,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,501.62,Tomlin  Zachary Friends of,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
2022-03-08,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,74.11,Boniface  Billy Friends Of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-03-08,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,600,Boniface  Billy Friends Of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-03-14,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,400,Boniface  Billy Friends Of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-03-03,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,400,Boniface  Billy Friends Of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-03-01,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,60,Boniface  Billy Friends Of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-01-31,Facebook,FaceBook,350 Camino Gardens Blvd  Suite 202  Boca Raton  Florida 33432,Business/Group/Organization,59.42,Lombardo  Darren Citizens for,Media,Online Advertising,NA,EFT,NA,Electoral,1/21/22 $25 1/31/22 $25,NA
2022-02-28,Facebook,FaceBook,350 Camino Gardens Blvd  Suite 202  Boca Raton  Florida 33432,Business/Group/Organization,95.73,Lombardo  Darren Citizens for,Media,Online Advertising,NA,EFT,NA,Electoral,2/7 $25 2/10 $25 2/14 $25 2/23$20.73,NA
2022-03-31,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,376.39,Boniface  Billy Friends Of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-04-26,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900,Boniface  Billy Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-18,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900,Boniface  Billy Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-08,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,214.43,Boniface  Billy Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-05,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900,Boniface  Billy Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-03-28,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900,Boniface  Billy Friends Of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-05-26,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900,Boniface  Billy Friends Of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-06-06,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900,Boniface  Billy Friends Of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-05-16,Facebook,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,14,Benbow  Reginald for Baltimore,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-01-18,Facebook,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,29.2,Benbow  Reginald for Baltimore,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-10,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,125,Fraser  Stanford Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-28,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,560.76,Fraser  Stanford Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-08,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,10,Hamilton  Rebecca Patriots for,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-06-09,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,10,Hamilton  Rebecca Patriots for,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-01-31,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,24.35,Cunningham  Adam for State Senate,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,NA,NA
2022-03-31,FACEBOOK,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,7.43,McDowell  (Patrick) Dave Committee To Elect  Sheriff,Media,Online Advertising,NA,Electronic Check,NA,Electoral,NA,NA
2022-05-02,FACEBOOK,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,7.57,McDowell  (Patrick) Dave Committee To Elect  Sheriff,Media,Online Advertising,NA,Electronic Check,NA,Electoral,NA,NA
2022-06-21,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025-1456,Business/Group/Organization,125,Dove  John C. Friends for Jr.,Media,Online Advertising,NA,Debit Card,NA,Electoral,Facebook Postings,NA
2022-06-27,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025-1456,Business/Group/Organization,175,Dove  John C. Friends for Jr.,Media,Online Advertising,NA,Debit Card,NA,Electoral,Facebook Posting,NA
2022-06-27,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025-1456,Business/Group/Organization,175,Dove  John C. Friends for Jr.,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-02,Facebook Ads,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,10,Parsons  James Citizens For,Media,Online Advertising,NA,Debit Card,NA,Electoral,Facebook Ad,NA
2022-04-04,FACEBOOK,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,50,McDowell  (Patrick) Dave Committee To Elect  Sheriff,Media,Online Advertising,NA,Electronic Check,NA,Electoral,NA,NA
2022-04-11,FACEBOOK,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,35,McDowell  (Patrick) Dave Committee To Elect  Sheriff,Media,Online Advertising,NA,Electronic Check,NA,Electoral,NA,NA
2022-03-25,FaceBook Ads,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,179.57,McKay  Mike Citizens to Elect,Media,Online Advertising,NA,Check,NA,Electoral,March,NA
2022-02-25,FaceBook Ads,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,281.81,McKay  Mike Citizens to Elect,Media,Online Advertising,NA,Check,NA,Electoral,February awareness ads,NA
2022-03-11,FaceBook Ads,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,500,McKay  Mike Citizens to Elect,Media,Online Advertising,NA,Check,NA,Electoral,NA,NA
2022-03-29,FaceBook Ads,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,30.68,McKay  Mike Citizens to Elect,Media,Online Advertising,NA,Check,NA,Electoral,NA,NA
2022-06-09,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,10,Hamilton  Rebecca Patriots for,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-06-10,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,15,Hamilton  Rebecca Patriots for,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-02-22,Facdbook,FaceBook,1 Hacker Way  Menlop Park  California 94025,Business/Group/Organization,10,Hornberger  Kevin Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-03-21,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,14.22,Hornberger  Kevin Friends of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-03-28,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,125,Hornberger  Kevin Friends of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-04-01,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,125,Hornberger  Kevin Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-05,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,125,Hornberger  Kevin Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-13,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,175,Hornberger  Kevin Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-21,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,35.75,Hornberger  Kevin Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-02,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,170.94,Wills  Matt Committee to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,Facebook Service /Debit,NA
2022-06-01,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,316.08,Wills  Matt Committee to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,Media Service/Debit,NA
2022-07-01,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900,Boniface  Billy Friends Of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-04-30,Facebook  INC,FaceBook,1601 Willow Road  Menlo Park  California 94025-1452,Business/Group/Organization,449.97,Lazo  Omar Friends of,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,Facebook Ads April,NA
2022-02-28,Facebook  INC,FaceBook,1601 Willow Road  Menlo Park  California 94025-1452,Business/Group/Organization,89,Lazo  Omar Friends of,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,Facebook Ads February,NA
